name,cust,date,sales
Odia  Jesse,7193,1997-02-10,14.37
Odia  Jesse,7193,1997-04-09,13.97
Odia  Jesse,7193,1997-05-26,14.37
Odia  Jesse,7193,1997-07-23,13.76
Odia  Jesse,7193,1997-11-03,12.49
Odia  Jesse,7193,1998-01-31,7.49
Odia  Jesse,7193,1998-03-17,38.86
Odia  Jesse,7193,1998-03-25,34.86
Odia  Jesse,7193,1998-04-21,38.86
Odia  Jesse,7193,1998-05-01,11.18
Odia  Jesse,7193,1998-05-04,15.49
Odia  Jesse,7198,1997-01-28,28.74
Odia  Jesse,7204,1997-01-28,12.49
Odia  Jesse,7204,1997-08-12,10.77
Odia  Jesse,7216,1997-01-28,31.54
Odia  Jesse,7231,1997-01-28,24.99
Odia  Jesse,7244,1997-01-28,14.96
Odia  Jesse,7260,1997-01-28,27.94
Odia  Jesse,7276,1997-01-28,19.99
Odia  Jesse,7288,1997-01-28,11.77
Cox  Samantha,7294,1997-01-28,21.7
Cox  Samantha,7294,1997-06-09,29.92
Cox  Samantha,7294,1998-03-13,34.8
Cox  Samantha,7305,1997-01-28,15.39
Cox  Samantha,7305,1997-03-11,21.54
Cox  Samantha,7313,1997-01-28,32.6
Cox  Samantha,7323,1997-01-28,18.95
Cox  Samantha,7323,1997-02-11,25.56
Cox  Samantha,7323,1997-02-15,15.36
Cox  Samantha,7323,1997-03-16,46.08
Cox  Samantha,7323,1997-03-18,26.99
Cox  Samantha,7323,1997-03-23,29.92
Cox  Samantha,7323,1997-03-23,15.36
Cox  Samantha,7323,1997-03-28,31.78
Cox  Samantha,7323,1997-04-13,58.85
Cox  Samantha,7323,1997-04-20,56.97
Cox  Samantha,7323,1997-05-04,83.42
Cox  Samantha,7323,1997-05-13,55.32
Cox  Samantha,7323,1997-06-15,55.65
Cox  Samantha,7323,1997-09-09,7.49
Cox  Samantha,7323,1997-09-26,42.96
Cox  Samantha,7323,1998-01-07,90.96
Cox  Samantha,7323,1998-01-19,14.49
Cox  Samantha,7323,1998-02-22,43.85
Cox  Samantha,7323,1998-02-22,15.49
Cox  Samantha,7323,1998-02-24,47.97
Cox  Samantha,7323,1998-02-25,11.88
Cox  Samantha,7323,1998-03-22,31.98
Cox  Samantha,7330,1997-01-28,16.36
Cox  Samantha,7361,1997-01-28,36.48
Cox  Samantha,7367,1997-01-28,22.99
Cox  Samantha,7367,1997-02-22,24.99
Hernandez  Leia,2944,1997-01-29,14.96
Hernandez  Leia,2944,1997-03-10,30.33
Hernandez  Leia,2944,1997-04-06,14.96
Hernandez  Leia,2944,1997-07-29,14.96
Kumar  Armando,6075,1997-01-29,3.99
Chavarria  Nathan,6296,1997-01-29,27.13
Chavarria  Nathan,6296,1997-01-30,11.77
Chavarria  Nathan,6296,1997-02-05,11.77
Chavarria  Nathan,6296,1997-02-20,14.37
Chavarria  Nathan,6296,1997-05-06,11.77
Chavarria  Nathan,6296,1997-05-10,36.41
Chavarria  Nathan,6296,1998-03-14,19.98
Chavarria  Nathan,6296,1998-05-28,11.49
Cox  Samantha,7292,1997-01-29,36.97
Cox  Samantha,7292,1998-01-11,38.98
Morse  Yoanna,7375,1997-01-29,15.36
Morse  Yoanna,7375,1997-05-15,14.96
Morse  Yoanna,7375,1997-05-31,26.14
Morse  Yoanna,7375,1997-10-25,12.99
Morse  Yoanna,7375,1997-11-12,12.99
Edmond  Rachael,7384,1997-01-29,104.17
Edmond  Rachael,7384,1997-07-08,128.89
Ponce  Kirsten,7386,1997-01-29,13.99
Yancy  Eloyita,7401,1997-01-29,33.13
Dellacroce  Christophe,7409,1997-01-29,12.97
Dellacroce  Christophe,7409,1997-04-17,11.78
Her  Mark,7422,1997-01-29,21.99
Jones  Joshua,7449,1997-01-29,11.77
Jones  Joshua,7449,1997-02-26,37.75
West  Jessica,7460,1997-01-29,14.79
West  Jessica,7460,1997-02-02,29.58
Dettmann  Elizabeth,7462,1997-01-29,12.49
Yu  Austin,7484,1997-01-29,25.76
Torres  Cierra,7500,1997-01-29,19.99
Mberwa  Milena,7512,1997-01-29,9.98
Mberwa  Milena,7512,1997-02-09,30.92
Mberwa  Milena,7512,1997-05-30,29.92
Mberwa  Milena,7512,1997-07-05,14.37
Mberwa  Milena,7512,1997-08-31,14.96
Mberwa  Milena,7512,1998-04-18,29.36
Morales Romero  Tyranee,7513,1997-01-29,14.7
Morales Romero  Tyranee,7513,1997-02-11,14.7
Morales Romero  Tyranee,7513,1997-02-14,9.58
Morales Romero  Tyranee,7513,1997-02-23,14.96
Morales Romero  Tyranee,7513,1997-03-24,25.74
Morales Romero  Tyranee,7513,1997-08-15,15.36
Morales Romero  Tyranee,7513,1997-09-21,17.49
Morales Romero  Tyranee,7513,1998-03-24,24.48
Morales Romero  Tyranee,7513,1998-04-29,29.98
Morales Romero  Tyranee,7513,1998-05-27,24.48
Morales Romero  Tyranee,7513,1998-06-25,17.49
Morales Romero  Tyranee,7513,1998-06-28,11.49
Delatorre  Jennifer,7517,1997-01-29,30.36
Delatorre  Jennifer,7517,1997-02-10,14.37
Gray  Miles,7536,1997-01-29,80.26
Gray  Miles,7536,1997-02-20,50.27
Gray  Miles,7536,1997-04-07,50.27
Hewlett  Taylor,7540,1997-01-29,27.13
Hewlett  Taylor,7540,1998-03-11,51.13
Hewlett  Taylor,7540,1998-06-24,56.46
Moore  Kimberly,7561,1997-01-29,14.96
Moore  Kimberly,7561,1998-02-19,17.99
Moore  Kimberly,7561,1998-03-05,15.49
Ferguson  Ariel,7572,1997-01-29,35.34
Ferguson  Ariel,7572,1997-03-10,14.96
Ferguson  Ariel,7572,1997-04-23,13.97
Ferguson  Ariel,7572,1998-04-17,24.46
Boiko  Luke,7579,1997-01-29,67.47
Sawyers  Christopher,7587,1997-01-29,11.77
Sawyers  Christopher,7587,1997-01-30,14.37
Sawyers  Christopher,7587,1997-02-01,9.77
Sawyers  Christopher,7587,1997-02-23,11.77
Sawyers  Christopher,7587,1997-04-16,14.37
Sawyers  Christopher,7587,1997-05-05,14.96
Sawyers  Christopher,7587,1997-05-23,15.96
Sawyers  Christopher,7587,1997-09-30,20.99
Sawyers  Christopher,7587,1997-11-29,12.99
Stevens  Xavier,7601,1997-01-29,15.36
Ghale  Alfredo,7618,1997-01-29,6.79
Hopkins  Ellowyn,7636,1997-01-29,57.09
Whisenhunt  Aiyana,7647,1997-01-29,26.14
Sua  Malik,7661,1997-01-29,27.13
Hall  Joshua,7674,1997-01-29,30.15
Hall  Joshua,7674,1997-05-08,79.01
Hall  Joshua,7674,1997-06-06,51.53
Hall  Joshua,7674,1997-06-20,13.97
Escorza  Christine,7675,1997-01-29,30.13
Escorza  Christine,7691,1997-01-29,14.37
Escorza  Christine,7691,1997-02-06,25.74
Escorza  Christine,7691,1997-02-17,43.3
Escorza  Christine,7691,1997-03-11,63.86
Escorza  Christine,7691,1997-04-14,86.27
Escorza  Christine,7691,1997-05-28,93.24
Escorza  Christine,7694,1997-01-29,24.94
Dolson  Jeremy,3268,1997-01-30,16.99
Dolson  Jeremy,3268,1997-04-07,11.77
Dolson  Jeremy,3268,1997-04-14,11.77
Markow  Rhiannon,5067,1997-01-30,41.5
Markow  Rhiannon,5067,1997-03-03,18.76
Markow  Rhiannon,5067,1998-03-09,9.48
Markow  Rhiannon,5067,1998-03-18,29.98
Morris  Brandon,5722,1997-01-30,39.51
Morris  Brandon,5722,1997-03-16,39.74
Morris  Brandon,5722,1997-08-29,36.71
Morris  Brandon,5722,1997-09-23,35.97
Morris  Brandon,5722,1997-10-28,25.47
Her  Mark,7442,1997-01-30,15.36
Delatorre  Jennifer,7520,1997-01-30,14.96
Molina  Khadijah,7710,1997-01-30,20.54
Schermer  Deondre,7726,1997-01-30,32.24
Schermer  Deondre,7726,1997-10-22,201.88
Graf  Marissa,7745,1997-01-30,6.79
Nichols  Leo,7764,1997-01-30,44.98
Garcia  Alina,7772,1997-01-30,28.94
Garcia  Alina,7772,1997-05-03,12.49
Garcia  Alina,7772,1998-02-27,24.07
Etter  Dianna,7780,1997-01-30,11.77
Proctor  Alexzandria,7795,1997-01-30,28.73
Proctor  Alexzandria,7795,1997-07-23,14.96
Proctor  Alexzandria,7795,1998-05-05,24.87
Taase  Shontrell,7800,1997-01-30,5.98
Quintana  Fernando,7811,1997-01-30,14.37
Quintana  Fernando,7811,1997-11-21,14.49
Quintana  Fernando,7811,1997-12-29,14.49
Quintana  Fernando,7811,1998-02-26,12.58
Crandell  Kimber,7830,1997-01-30,40.73
Breed  Yared,7838,1997-01-30,7.98
Breed  Yared,7838,1997-04-21,17.7
Breed  Yared,7838,1997-05-11,15.96
Breed  Yared,7838,1997-10-08,15.98
Breed  Yared,7838,1998-01-03,13.99
Chasteen  Flor,7847,1997-01-30,19.98
Rios-Rodriguez  Destiney,7856,1997-01-30,90.41
Rios-Rodriguez  Destiney,7856,1997-04-28,70.13
Rios-Rodriguez  Destiney,7856,1997-12-12,238.33
Rios-Rodriguez  Destiney,7856,1998-03-09,152.46
Rios-Rodriguez  Destiney,7856,1998-05-08,99.16
Merritt  Assed,7867,1997-01-30,11.77
Lennie  Matthew,7881,1997-01-30,39.98
Cordova  Sydney,7889,1997-01-30,12.49
Cordova  Sydney,7889,1997-03-21,6.79
Alires  Shaquell,7901,1997-01-30,32.48
Alires  Shaquell,7901,1997-02-11,162.99
Alires  Shaquell,7901,1997-03-03,81.95
Alires  Shaquell,7901,1997-03-24,28.7
Alires  Shaquell,7901,1997-03-31,29.9
Alires  Shaquell,7901,1997-04-05,13.97
Alires  Shaquell,7901,1997-05-20,155.8
Alires  Shaquell,7901,1997-07-20,9.77
Alires  Shaquell,7901,1997-07-25,49.9
Alires  Shaquell,7901,1997-08-19,74.21
Alires  Shaquell,7901,1997-08-23,15.36
Alires  Shaquell,7901,1997-10-30,132.95
Alires  Shaquell,7901,1997-11-04,107.44
Yang  Thomas,7916,1997-01-30,15.36
Guerette  Kimo,7937,1997-01-30,54.98
Acosta  Kitana,7948,1997-01-30,16
Flores Flores  Jolina,7960,1997-01-30,19.99
Esipa  Calvin,7967,1997-01-30,16.36
Esipa  Calvin,7967,1997-02-04,11.97
Esipa  Calvin,7967,1997-03-29,14.96
Esipa  Calvin,7967,1997-05-25,12.97
Esipa  Calvin,7967,1998-01-26,13.99
Walker  Gabriela,7974,1997-01-30,36.51
Walker  Gabriela,7974,1997-05-25,12.77
Walker  Gabriela,7974,1997-05-26,11.77
Walker  Gabriela,7974,1997-05-30,37.5
Rodriguez  Cass,7982,1997-01-30,21.97
Mora  Sharon,8001,1997-01-30,23.54
Thomas  Phillip,5413,1997-01-31,68.44
Thomas  Phillip,5413,1997-02-27,58.66
Thomas  Phillip,5413,1997-04-05,75.21
Dexter  April,8008,1997-01-31,110.84
Dexter  April,8008,1997-02-16,78.01
Dexter  April,8008,1997-03-05,92.38
Dexter  April,8008,1997-04-28,107.39
Dexter  April,8008,1997-07-04,76.84
Dexter  April,8008,1997-09-30,93.44
Dexter  April,8008,1997-11-10,122.91
Dexter  April,8008,1997-12-07,54.96
Ochoa  Elizabeth,8021,1997-01-31,14.99
Ochoa  Elizabeth,8021,1997-02-27,25.94
Ochoa  Elizabeth,8021,1997-03-15,19.77
Ochoa  Elizabeth,8021,1997-03-29,12.49
Ochoa  Elizabeth,8021,1997-07-12,13.97
Ochoa  Elizabeth,8021,1997-12-07,22.98
Ochoa  Elizabeth,8021,1998-02-18,34.98
Grover  Akira,8022,1997-01-31,72.46
Grover  Akira,8022,1997-12-31,116.41
Grover  Akira,8022,1998-06-30,200.57
Stufflebean  Thomas,8039,1997-01-31,88.7
Tohtsonie  Raymond,8060,1997-01-31,45.28
Pak  Christopher,8076,1997-01-31,8.97
Jensen  Rajean,8092,1997-01-31,15.99
Jensen  Rajean,8092,1997-11-11,2.99
Jensen  Rajean,8092,1998-06-26,12.58
Sullivan  Austin,8111,1997-01-31,76.8
Martinez  Julian,8135,1997-01-31,14.97
Teuton  Devin,8143,1997-01-31,30.72
Teuton  Devin,8143,1997-02-26,27.94
Martinez  Tyler,8157,1997-01-31,26.73
Jennings  Richard,8173,1997-01-31,16.96
Sendejas  Dylan,8194,1997-01-31,11.77
Madden  Rami,8208,1997-01-31,104.29
Madden  Rami,8220,1997-01-31,11.77
Madden  Rami,8220,1997-05-23,15.36
Madden  Rami,8220,1997-11-21,26.48
Madden  Rami,8221,1997-01-31,13.97
Madden  Rami,8221,1997-02-02,24.98
Madden  Rami,8222,1997-01-31,12.49
Madden  Rami,8222,1997-02-19,6.79
Madden  Rami,8222,1997-02-25,22.99
Madden  Rami,8222,1997-04-06,6.79
Madden  Rami,8228,1997-01-31,46.08
Madden  Rami,8228,1997-04-02,28.34
Madden  Rami,8235,1997-01-31,9.98
Madden  Rami,8249,1997-01-31,14.96
Madden  Rami,8268,1997-01-31,11.77
Tarango  Mariah,60,1997-02-01,21.75
Chasteen  Flor,7854,1997-02-01,12.97
Chasteen  Flor,7854,1997-02-08,46.93
Chasteen  Flor,7854,1997-03-14,52.67
Chasteen  Flor,7854,1997-04-04,14.96
Chasteen  Flor,7854,1997-05-07,70.76
Chasteen  Flor,7854,1997-05-07,35.34
Chasteen  Flor,7854,1997-09-04,38.5
Chasteen  Flor,7854,1997-09-19,22.98
Chasteen  Flor,7854,1997-10-24,25.98
Chasteen  Flor,7854,1997-11-09,12.99
Chasteen  Flor,7854,1997-12-20,131.42
Chasteen  Flor,7854,1997-12-25,56.96
Chasteen  Flor,7854,1998-02-07,22.48
Chasteen  Flor,7854,1998-04-08,30.49
Lennie  Matthew,7887,1997-02-01,43.73
Lennie  Matthew,7887,1997-02-11,38.9
Lennie  Matthew,7887,1997-07-30,35.33
Ramirez  Lynney,8290,1997-02-01,8.97
Moran  Tre'Sean,8307,1997-02-01,4.79
Hudson  Johnathan,8326,1997-02-01,66.26
Alexander  Michelle,8343,1997-02-01,31.35
Shahid  Jose,8364,1997-02-01,14.37
Hernandez Rudea  Niecy,8377,1997-02-01,117.74
Chang  Timothy,8391,1997-02-01,12.49
Chang  Timothy,8391,1998-02-13,22.49
Chang  Timothy,8391,1998-05-16,9.49
Simmons  Edward,8405,1997-02-01,55.26
Simmons  Edward,8405,1998-02-19,22.47
Simmons  Edward,8405,1998-04-20,51.35
Simmons  Edward,8405,1998-04-24,6.28
Rivera  Fabian,8408,1997-02-01,48.67
Rivera  Fabian,8408,1997-02-16,50.3
Tuagba-Gladstone  Taylor,8419,1997-02-01,9.78
Tuagba-Gladstone  Taylor,8419,1997-02-08,9.98
Tuagba-Gladstone  Taylor,8419,1997-03-04,9.98
Tuagba-Gladstone  Taylor,8419,1997-03-21,23.36
Tuagba-Gladstone  Taylor,8419,1997-05-20,13.58
Tuagba-Gladstone  Taylor,8419,1997-06-06,10.98
Tuagba-Gladstone  Taylor,8419,1997-09-05,12.97
Dahl  Anthony,8429,1997-02-01,38.99
Gonzalez-Chavez  Asia,8443,1997-02-01,80.3
Gonzalez-Chavez  Asia,8443,1997-03-14,32.37
Douglas  Lucas,8444,1997-02-01,19.77
Henry  Christopher,8450,1997-02-01,89.2
Henry  Christopher,8450,1997-03-15,65.63
Henry  Christopher,8450,1997-03-30,189
Henry  Christopher,8450,1998-03-15,24.98
Brown  Brittany,8463,1997-02-01,25.74
Brown  Brittany,8463,1998-05-18,23.76
Vazquez  Huong,8479,1997-02-01,11.77
Cruz-Navarro  Bella,8481,1997-02-01,147.07
Cruz-Navarro  Bella,8481,1997-03-09,63.84
Cruz-Navarro  Bella,8481,1997-05-09,157.86
Cruz-Navarro  Bella,8481,1997-05-30,87.22
Cruz-Navarro  Bella,8481,1997-07-07,104.94
Cruz-Navarro  Bella,8481,1997-07-18,160.87
Cruz-Navarro  Bella,8481,1997-09-04,144.69
Cruz-Navarro  Bella,8481,1997-09-04,14.96
Cruz-Navarro  Bella,8481,1997-09-25,137.9
Cruz-Navarro  Bella,8481,1997-11-06,120.41
Cruz-Navarro  Bella,8481,1998-03-21,201.55
Cruz-Navarro  Bella,8481,1998-04-07,107.43
Cruz-Navarro  Bella,8481,1998-05-05,76.8
Chea  Charles,8502,1997-02-01,14.37
Ocampo  Desha,8516,1997-02-01,16.76
Tran  Joshua,8527,1997-02-01,15.96
Bensley  Desira,8538,1997-02-01,25.75
Bensley  Desira,8538,1997-04-24,24.69
Bensley  Desira,8538,1997-06-26,40.14
Bensley  Desira,8538,1998-01-17,17.99
Vinson  Lauren,8542,1997-02-01,23.54
Hayes  Cameron,8560,1997-02-01,27.85
Bowman  Jared,8573,1997-02-01,32.97
Green  Sabrina,8592,1997-02-01,26.67
Ellis  Van,8601,1997-02-01,62.25
Ellis  Van,8601,1997-03-13,49.88
Ellis  Van,8601,1997-05-01,43.7
Ellis  Van,8601,1998-01-15,56.96
Ellis  Van,8601,1998-02-12,11.49
Ellis  Van,8601,1998-03-03,11.88
Ellis  Van,8601,1998-03-30,28.48
Ellis  Van,8601,1998-06-08,28.98
Ellis  Van,8601,1998-06-28,12.99
Dolson  Jeremy,3567,1997-02-02,179.21
Ramos  Taryn,4979,1997-02-02,11.58
Ramos  Taryn,4979,1997-03-25,19.99
Ramos  Taryn,4979,1997-11-24,12.99
Cruz-Navarro  Bella,8496,1997-02-02,42.98
Cruz-Navarro  Bella,8496,1997-02-05,40.98
Cruz-Navarro  Bella,8496,1997-03-12,14.99
Cruz-Navarro  Bella,8496,1997-04-04,26.74
Cruz-Navarro  Bella,8496,1997-04-10,28.33
Cruz-Navarro  Bella,8496,1997-04-26,57.34
Cruz-Navarro  Bella,8496,1997-05-08,25.74
Cruz-Navarro  Bella,8496,1997-05-09,11.97
Cruz-Navarro  Bella,8496,1997-06-06,47.7
Cruz-Navarro  Bella,8496,1997-06-30,23.54
Cruz-Navarro  Bella,8496,1997-07-10,14.37
Cruz-Navarro  Bella,8496,1997-07-16,32.01
Cruz-Navarro  Bella,8496,1997-07-28,35.37
Cruz-Navarro  Bella,8496,1997-09-27,12.99
Cruz-Navarro  Bella,8496,1997-10-18,30.48
Cruz-Navarro  Bella,8496,1997-11-03,41.98
Cruz-Navarro  Bella,8496,1997-11-11,25.48
Cruz-Navarro  Bella,8496,1997-12-22,71.49
Cruz-Navarro  Bella,8496,1998-01-03,25.48
Cruz-Navarro  Bella,8496,1998-01-07,53.97
Cruz-Navarro  Bella,8496,1998-01-14,27.48
Cruz-Navarro  Bella,8496,1998-02-08,38.97
Cruz-Navarro  Bella,8496,1998-03-09,24.98
Cruz-Navarro  Bella,8496,1998-03-26,23.99
Cruz-Navarro  Bella,8496,1998-03-29,18.98
Cruz-Navarro  Bella,8496,1998-04-02,49.96
Cruz-Navarro  Bella,8496,1998-04-08,34.97
Cruz-Navarro  Bella,8496,1998-04-24,17.99
Cruz-Navarro  Bella,8496,1998-05-01,57.96
Cruz-Navarro  Bella,8496,1998-05-20,27.98
Cruz-Navarro  Bella,8496,1998-06-04,46.97
Cruz-Navarro  Bella,8496,1998-06-12,52.96
Cruz-Navarro  Bella,8496,1998-06-20,25.48
Cruz-Navarro  Bella,8500,1997-02-02,57.14
Cruz-Navarro  Bella,8500,1997-02-08,52.89
Cruz-Navarro  Bella,8500,1997-02-08,11.77
Cruz-Navarro  Bella,8500,1997-02-13,22.3
Cruz-Navarro  Bella,8500,1997-02-13,11.77
Cruz-Navarro  Bella,8500,1997-02-14,12.97
Cruz-Navarro  Bella,8500,1997-02-27,6.77
Cruz-Navarro  Bella,8500,1997-02-27,12.77
Cruz-Navarro  Bella,8500,1997-03-02,11.77
Cruz-Navarro  Bella,8500,1997-03-06,12.97
Cruz-Navarro  Bella,8500,1997-03-13,23.74
Cruz-Navarro  Bella,8500,1997-03-13,11.77
Gardner  Nico,8613,1997-02-02,29.67
Gardner  Nico,8628,1997-02-02,14.37
Quidachay  Jaime,8666,1997-02-02,23.74
Quidachay  Jaime,8666,1997-02-25,39.71
Quidachay  Jaime,8666,1997-03-19,38.51
Quidachay  Jaime,8666,1997-09-14,40.97
Quidachay  Jaime,8678,1997-02-02,68.51
Quidachay  Jaime,8686,1997-02-02,15.36
Quidachay  Jaime,8686,1997-07-07,11.77
Quidachay  Jaime,8693,1997-02-02,12.97
Quidachay  Jaime,8699,1997-02-02,52.46
Quidachay  Jaime,8699,1997-03-07,66.63
Quidachay  Jaime,8700,1997-02-02,11.77
Quidachay  Jaime,8700,1997-06-20,14.96
Quidachay  Jaime,8718,1997-02-02,76.6
Quidachay  Jaime,8718,1997-02-04,40.7
Quidachay  Jaime,8718,1997-02-08,43.7
Quidachay  Jaime,8720,1997-02-02,22
Quidachay  Jaime,8742,1997-02-02,45.53
Quidachay  Jaime,8757,1997-02-02,58.53
Quidachay  Jaime,8769,1997-02-02,19.99
Quidachay  Jaime,8769,1997-04-01,13.97
Quidachay  Jaime,8776,1997-02-02,12.49
Quidachay  Jaime,8791,1997-02-02,33.7
Quidachay  Jaime,8811,1997-02-02,10.99
Quidachay  Jaime,8811,1997-06-30,44.28
Quidachay  Jaime,8815,1997-02-02,13.97
Quidachay  Jaime,8815,1997-07-19,21.75
Quidachay  Jaime,8816,1997-02-02,17.96
Quidachay  Jaime,8839,1997-02-02,18.54
Quidachay  Jaime,8853,1997-02-02,20.98
Quidachay  Jaime,8853,1998-03-21,11.49
Quidachay  Jaime,8868,1997-02-02,129.98
Quidachay  Jaime,8879,1997-02-02,15.7
Quidachay  Jaime,8879,1997-06-27,12.25
Quidachay  Jaime,8879,1997-09-07,12.25
Quidachay  Jaime,8881,1997-02-02,12.97
Quidachay  Jaime,8881,1997-02-06,12.97
Quidachay  Jaime,8883,1997-02-02,61.45
Quidachay  Jaime,8897,1997-02-02,27.13
Quidachay  Jaime,8897,1997-11-14,15.49
Quidachay  Jaime,8903,1997-02-02,14.96
Quidachay  Jaime,8903,1997-08-08,15.96
Quidachay  Jaime,8903,1997-11-08,12.99
Quidachay  Jaime,8903,1998-03-02,102.48
Quidachay  Jaime,8903,1998-06-07,32.49
Quidachay  Jaime,8903,1998-06-07,18.49
Rodriguez-Frias  Sabreena,619,1997-02-03,41.1
Rodriguez-Frias  Sabreena,619,1997-02-07,45.28
Rodriguez-Frias  Sabreena,619,1997-02-10,29.33
Rodriguez-Frias  Sabreena,619,1997-02-13,29.33
Rodriguez-Frias  Sabreena,619,1997-02-19,23.54
Rodriguez-Frias  Sabreena,619,1997-02-24,23.54
Rodriguez-Frias  Sabreena,619,1997-02-26,13.97
Rodriguez-Frias  Sabreena,619,1997-03-03,29.33
Rodriguez-Frias  Sabreena,619,1997-03-17,37.3
Rodriguez-Frias  Sabreena,619,1997-03-21,9.99
Rodriguez-Frias  Sabreena,619,1997-03-24,29.33
Rodriguez-Frias  Sabreena,619,1997-03-24,12.99
Rodriguez-Frias  Sabreena,619,1997-03-28,11.77
Rodriguez-Frias  Sabreena,619,1997-04-11,12.77
Rodriguez-Frias  Sabreena,619,1997-04-15,11.77
Rodriguez-Frias  Sabreena,619,1997-04-15,25.77
Rodriguez-Frias  Sabreena,619,1997-04-22,38.31
Rodriguez-Frias  Sabreena,619,1997-04-24,15.36
Rodriguez-Frias  Sabreena,619,1997-06-23,21.54
Rodriguez-Frias  Sabreena,619,1997-07-24,50.48
Rodriguez-Frias  Sabreena,619,1997-07-25,60.05
Rodriguez-Frias  Sabreena,619,1997-09-29,28.48
Rodriguez-Frias  Sabreena,619,1997-10-27,26.98
Rodriguez-Frias  Sabreena,619,1997-11-14,9.49
Rodriguez-Frias  Sabreena,619,1997-12-02,77.44
Rodriguez-Frias  Sabreena,619,1997-12-02,64.45
Rodriguez-Frias  Sabreena,619,1997-12-03,38.46
Rodriguez-Frias  Sabreena,619,1997-12-09,11.49
Rodriguez-Frias  Sabreena,619,1997-12-15,12.49
Rodriguez-Frias  Sabreena,619,1998-01-12,14.49
Rodriguez-Frias  Sabreena,619,1998-02-16,25.48
Rodriguez-Frias  Sabreena,619,1998-03-09,45.47
Rodriguez-Frias  Sabreena,619,1998-03-11,11.49
Rodriguez-Frias  Sabreena,619,1998-03-23,36.97
Rodriguez-Frias  Sabreena,619,1998-04-23,25.99
Rodriguez-Frias  Sabreena,619,1998-05-19,22.99
Legrand  Vanessa,4113,1997-02-03,61.09
Legrand  Vanessa,4113,1997-03-29,166.25
Legrand  Vanessa,4113,1997-06-30,41.5
Henderson  Kimberly,5240,1997-02-03,47.71
Henderson  Kimberly,5240,1997-08-09,50.33
Henderson  Kimberly,5240,1997-08-18,26.56
Henderson  Kimberly,5240,1998-02-07,27.97
Henderson  Kimberly,5242,1997-02-03,12.99
Cox  Samantha,7333,1997-02-03,68.65
Cox  Samantha,7333,1997-02-16,88.18
Cox  Samantha,7333,1997-06-30,131.07
Her  Mark,7435,1997-02-03,35.51
Her  Mark,7435,1997-02-11,19.99
Her  Mark,7435,1997-02-11,13.77
Her  Mark,7435,1997-05-12,103.94
Cordova  Sydney,7898,1997-02-03,23.36
Quidachay  Jaime,8656,1997-02-03,261.79
Atencio  Craig,8915,1997-02-03,11.77
Vo  Joel,8922,1997-02-03,11.77
Vo  Joel,8922,1997-03-21,58.14
Esselman  Matthew,8929,1997-02-03,119.57
Mccormick  Geneva,8944,1997-02-03,43.3
Porco  Ramon,8964,1997-02-03,26.14
Completo  Billy,8976,1997-02-03,31.72
Completo  Billy,8976,1997-02-06,16.76
Completo  Billy,8976,1997-12-24,10.49
Completo  Billy,8976,1998-04-21,116.33
Lichtin  Lilliana,8985,1997-02-03,54.77
Tenorio  Paul,9005,1997-02-03,39.71
Tenorio  Paul,9005,1997-04-18,13.97
Tenorio  Paul,9005,1997-10-10,28.48
Tenorio  Paul,9005,1997-10-30,24.98
Tenorio  Paul,9005,1997-11-25,62.95
Tenorio  Paul,9005,1998-02-27,57.57
Tenorio  Paul,9005,1998-04-10,65.34
Felden  Alexandra,9008,1997-02-03,13.7
Wilhite  Christopher,9019,1997-02-03,72.85
Wilhite  Christopher,9019,1997-02-13,29.98
Littlejohn  Khoa,9024,1997-02-03,10.78
Chandler  Daniel,9041,1997-02-03,29.58
Woolfolk  Deidra,9046,1997-02-03,30.32
Woolfolk  Deidra,9046,1997-06-03,15.96
Woolfolk  Deidra,9046,1997-06-11,9.98
Woolfolk  Deidra,9046,1998-01-04,40.97
Woolfolk  Deidra,9046,1998-01-09,40.97
Aguilar Lupian  Nongkhan,9064,1997-02-03,57.54
Pope  Ethan,9080,1997-02-03,11.77
Slofkiss  Leslie,9093,1997-02-03,10.77
Sok  Jerrad,9104,1997-02-03,25.54
Sok  Jerrad,9104,1997-05-18,43.09
Talley  Brody,9109,1997-02-03,28.99
Miller  Destiny,9120,1997-02-03,14.79
Miller  Destiny,9120,1997-02-23,13.77
Miller  Destiny,9120,1997-03-16,24.98
Miller  Destiny,9120,1997-03-25,28.93
Miller  Destiny,9120,1997-04-13,14.96
Miller  Destiny,9120,1997-08-10,26.94
Miller  Destiny,9120,1997-08-15,29.93
Miller  Destiny,9120,1997-09-11,25.98
Miller  Destiny,9120,1997-10-07,25.98
Miller  Destiny,9120,1997-10-07,25.98
Miller  Destiny,9120,1997-10-22,37.97
Miller  Destiny,9120,1997-11-07,25.98
Miller  Destiny,9120,1997-11-16,12.99
Miller  Destiny,9120,1997-12-08,27.48
Miller  Destiny,9120,1997-12-15,26.98
Miller  Destiny,9120,1998-01-07,46.96
Miller  Destiny,9120,1998-01-19,24.48
Miller  Destiny,9120,1998-02-02,11.99
Miller  Destiny,9120,1998-02-16,25.48
Miller  Destiny,9120,1998-03-03,37.86
Miller  Destiny,9120,1998-03-18,38.97
Miller  Destiny,9120,1998-05-18,14.99
Sanboh  Daniel,9126,1997-02-03,50
Lawrence  Ronald,9142,1997-02-03,15.36
Yu  Lucas,9160,1997-02-03,14.37
Yu  Lucas,9160,1997-12-22,8.99
